Weekly Tracker Data
"January 1, 2024 - July 31, 2024"
Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-06-27,GBP,2.00,4.84,"22,349",76
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-06-27,GBP,5.00,4.55,"14,281",163
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-06-28,GBP,5.00,4.31,34,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-06-28,GBP,5.00,5.52,31,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-06-28,GBP,2.00,4.80,"29,717",70
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-06-28,GBP,2.00,4.76,"21,373",38
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-06-28,GBP,2.00,4.93,"25,432",52
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-06-28,GBP,2.00,4.79,"33,196",95
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-06-28,GBP,2.00,5.03,"25,678",73
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-06-28,GBP,5.00,5.11,"22,343",144
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-06-29,GBP,5.00,2.65,36,5
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-06-29,GBP,5.00,4.66,39,4
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-06-29,GBP,2.00,4.58,"21,908",80
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-06-29,GBP,2.00,4.69,"20,001",43
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-06-29,GBP,2.00,4.91,"25,082",56
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-06-29,GBP,2.00,4.64,"33,969",109
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-06-29,GBP,2.00,3.49,"22,995",66
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-06-29,GBP,5.00,4.48,"17,124",149
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-06-30,GBP,5.00,2.85,44,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-06-30,GBP,5.00,3.81,33,4
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-06-30,GBP,2.00,4.28,"22,734",92
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-06-30,GBP,2.00,4.20,"23,768",40
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-06-30,GBP,2.00,4.24,"18,623",50
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-06-30,GBP,2.00,4.43,"36,735",122
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-06-30,GBP,2.00,5.51,"24,625",64
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-06-30,GBP,5.00,4.30,"16,831",147
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-01,GBP,5.00,3.64,80,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-01,GBP,5.00,5.78,50,9
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-01,GBP,2.00,5.04,"24,347",93
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-01,GBP,2.00,5.07,"24,408",46
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-01,GBP,2.00,4.97,"19,729",52
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-01,GBP,2.00,5.05,"44,032",133
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-01,GBP,2.00,5.44,"22,681",75
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-01,GBP,5.00,5.13,"23,497",158
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-01,GBP,16.12,16.37,401,28
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-02,GBP,5.00,5.35,66,12
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-02,GBP,5.00,5.24,42,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-02,GBP,2.00,5.24,"30,196",109
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-02,GBP,2.00,5.29,"24,531",58
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-02,GBP,2.00,5.19,"25,322",58
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-02,GBP,2.00,4.98,"38,664",128
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-02,GBP,2.00,4.97,"27,118",84
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-02,GBP,5.00,4.96,"27,531",160
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-02,GBP,16.12,15.90,603,40
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-03,GBP,5.00,6.01,67,9
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-03,GBP,5.00,5.37,69,8
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-03,GBP,2.00,4.96,"34,012",93
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-03,GBP,2.00,4.97,"29,478",59
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-03,GBP,2.00,5.15,"24,799",51
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-03,GBP,2.00,5.17,"39,907",130
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-03,GBP,2.00,4.63,"30,123",89
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-03,GBP,5.00,5.28,"22,420",170
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-03,GBP,16.12,16.74,693,43
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-04,GBP,5.00,1.54,106,3
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-04,GBP,5.00,2.09,57,4
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-04,GBP,2.00,5.05,"22,972",74
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-04,GBP,2.00,4.84,"23,514",56
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-04,GBP,2.00,4.77,"24,751",57
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-04,GBP,2.00,5.30,"35,596",134
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-04,GBP,2.00,5.32,"26,233",82
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-04,GBP,5.00,4.52,"16,016",162
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-04,GBP,16.12,16.54,708,41
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-05,GBP,5.00,6.66,83,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-05,GBP,5.00,3.09,56,5
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-05,GBP,2.00,5.17,"32,360",87
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-05,GBP,2.00,5.32,"21,618",58
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-05,GBP,2.00,5.30,"29,240",56
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-05,GBP,2.00,5.07,"26,639",112
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-05,GBP,2.00,3.66,"29,076",68
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-05,GBP,5.00,5.64,"22,196",169
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-05,GBP,16.12,15.79,547,27
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-06,GBP,5.00,6.99,82,6
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-06,GBP,5.00,5.59,46,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-06,GBP,2.00,5.51,"31,834",91
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-06,GBP,2.00,4.57,"17,877",56
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-06,GBP,2.00,4.79,"24,191",58
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-06,GBP,2.00,4.31,"35,244",117
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-06,GBP,2.00,6.56,"35,929",70
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-06,GBP,5.00,4.96,"23,836",169
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-06,GBP,16.12,16.56,569,35
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-07,GBP,5.00,5.45,34,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-07,GBP,5.00,7.86,45,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-07,GBP,2.00,4.76,"28,270",96
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-07,GBP,2.00,4.00,"22,750",52
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-07,GBP,2.00,5.05,"30,128",52
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-07,GBP,2.00,5.83,"43,458",135
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-07,GBP,2.00,5.16,"25,334",63
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-07,GBP,5.00,5.08,"20,378",155
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-07,GBP,16.12,16.55,703,37
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-08,GBP,5.00,7.85,88,11
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-08,GBP,5.00,7.21,59,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-08,GBP,2.00,4.96,"29,538",96
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-08,GBP,2.00,5.22,"32,838",54
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-08,GBP,2.00,5.39,"22,803",47
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-08,GBP,2.00,5.00,"41,101",131
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-08,GBP,2.00,5.17,"35,866",87
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-08,GBP,5.00,5.05,"18,531",186
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-08,GBP,16.12,16.19,943,37
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-09,GBP,5.00,5.95,84,12
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-09,GBP,5.00,7.28,51,8
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-09,GBP,2.00,5.49,"28,469",102
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-09,GBP,2.00,5.55,"36,402",71
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-09,GBP,2.00,5.31,"30,422",50
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-09,GBP,2.00,5.27,"50,002",132
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-09,GBP,2.00,5.07,"33,482",90
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-09,GBP,5.00,5.35,"25,115",165
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-09,GBP,16.12,16.03,475,41
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-10,GBP,5.00,4.80,73,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-10,GBP,5.00,5.02,46,5
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-10,GBP,2.00,4.02,"19,485",81
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-10,GBP,2.00,3.11,"15,684",48
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-10,GBP,2.00,4.59,"15,822",52
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-10,GBP,2.00,3.66,"33,482",99
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-10,GBP,2.00,5.05,"29,557",91
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-10,GBP,5.00,3.15,"13,574",119
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-10,GBP,16.12,11.86,426,33
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-11,GBP,5.00,5.07,38,9
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-11,GBP,5.00,5.96,42,7
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-11,GBP,2.00,5.77,"32,920",88
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-11,GBP,2.00,5.77,"38,825",56
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-11,GBP,2.00,5.12,"25,865",46
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-11,GBP,2.00,6.27,"41,827",101
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-11,GBP,2.00,5.18,"27,147",67
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-11,GBP,5.00,6.83,"30,901",125
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-11,GBP,16.12,14.27,444,38
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-12,GBP,5.00,3.30,50,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-12,GBP,5.00,3.78,44,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-12,GBP,2.00,5.04,"27,175",80
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-12,GBP,2.00,5.15,"33,099",49
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-12,GBP,2.00,5.10,"32,144",55
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-12,GBP,2.00,5.03,"37,448",111
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-12,GBP,2.00,4.91,"25,964",89
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-12,GBP,5.00,5.04,"20,955",121
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-12,GBP,16.12,14.91,530,38
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-13,GBP,5.00,1.22,34,2
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-13,GBP,5.00,1.88,25,3
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-13,GBP,2.00,5.15,"28,542",76
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-13,GBP,2.00,4.94,"33,321",53
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-13,GBP,2.00,4.18,"16,979",45
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-13,GBP,2.00,5.04,"41,885",106
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-13,GBP,2.00,4.79,"30,410",91
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-13,GBP,5.00,4.89,"22,193",140
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-13,GBP,16.12,16.43,527,42
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-14,GBP,5.00,3.38,81,6
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-14,GBP,5.00,3.61,43,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-14,GBP,2.00,5.01,"27,440",96
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-14,GBP,2.00,7.40,"52,837",89
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-14,GBP,2.00,5.52,"28,394",49
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-14,GBP,2.00,5.29,"37,167",108
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-14,GBP,2.00,5.53,"30,042",88
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-14,GBP,5.00,5.26,"22,587",138
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-14,GBP,16.12,18.50,580,48
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-15,GBP,5.00,8.76,79,13
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-15,GBP,5.00,5.09,76,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-15,GBP,2.00,4.97,"26,401",95
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-15,GBP,2.00,4.84,"37,675",74
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-15,GBP,2.00,5.12,"19,933",42
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-15,GBP,2.00,5.15,"38,399",116
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-15,GBP,2.00,5.08,"29,521",89
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-15,GBP,5.00,5.12,"23,203",165
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-15,GBP,16.12,23.67,709,62
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-16,GBP,5.00,6.32,81,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-16,GBP,5.00,1.93,64,2
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-16,GBP,2.00,4.95,"32,641",84
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-16,GBP,2.00,2.64,"20,203",32
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-16,GBP,2.00,5.04,"23,043",39
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-16,GBP,2.00,3.43,"24,568",82
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-16,GBP,2.00,3.35,"21,879",68
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-16,GBP,5.00,4.86,"16,406",155
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-16,GBP,16.12,19.60,906,51
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-17,GBP,5.00,6.63,63,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-17,GBP,5.00,9.56,79,13
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-17,GBP,2.00,4.79,"27,823",86
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-17,GBP,2.00,6.98,"27,636",50
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-17,GBP,2.00,4.93,"16,907",52
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-17,GBP,2.00,6.26,"31,425",120
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-17,GBP,2.00,6.27,"30,612",68
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-17,GBP,5.00,5.01,"19,991",137
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-17,GBP,16.12,16.82,637,45
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-18,GBP,5.00,4.42,67,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-18,GBP,5.00,5.92,67,9
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-18,GBP,2.00,5.21,"25,689",86
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-18,GBP,2.00,5.31,"17,276",45
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-18,GBP,2.00,5.04,"27,808",52
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-18,GBP,2.00,5.03,"26,587",85
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-18,GBP,2.00,4.89,"28,465",72
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-18,GBP,5.00,5.07,"21,442",136
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-18,GBP,16.12,15.74,548,43
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-19,GBP,5.00,4.96,34,9
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-19,GBP,5.00,5.01,43,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-19,GBP,2.00,5.00,"18,923",88
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-19,GBP,2.00,4.97,"18,966",67
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-19,GBP,2.00,5.19,"26,054",59
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-19,GBP,2.00,4.80,"25,888",89
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-19,GBP,2.00,4.92,"30,886",81
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-19,GBP,5.00,4.95,"17,550",140
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-19,GBP,16.12,12.97,372,38
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-20,GBP,5.00,4.78,51,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-20,GBP,5.00,2.34,47,4
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-20,GBP,2.00,4.87,"26,537",91
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-20,GBP,2.00,5.02,"41,181",63
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-20,GBP,2.00,4.58,"19,597",50
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-20,GBP,2.00,4.91,"32,856",111
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-20,GBP,2.00,4.88,"27,410",82
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-20,GBP,5.00,4.87,"18,878",146
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-20,GBP,16.12,12.22,554,37
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-21,GBP,5.00,3.41,69,6
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-21,GBP,5.00,5.41,34,5
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-21,GBP,2.00,4.85,"28,311",96
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-21,GBP,2.00,4.96,"31,878",66
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-21,GBP,2.00,4.92,"22,725",49
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-21,GBP,2.00,4.83,"39,944",113
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-21,GBP,2.00,4.93,"30,952",90
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-21,GBP,5.00,4.88,"23,274",162
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-21,GBP,16.12,14.81,792,45
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-22,GBP,5.00,3.70,79,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-22,GBP,5.00,6.70,63,9
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-22,GBP,2.00,5.04,"20,541",91
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-22,GBP,2.00,5.00,"23,188",64
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-22,GBP,2.00,5.52,"24,153",47
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-22,GBP,2.00,4.97,"33,672",114
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-22,GBP,2.00,4.82,"34,941",106
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-22,GBP,5.00,4.92,"22,266",154
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-22,GBP,16.12,15.36,582,50
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,2024-07-23,GBP,5.00,5.29,47,11
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,2024-07-23,GBP,5.00,6.19,56,7
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,2024-07-23,GBP,2.00,4.74,"24,640",82
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,2024-07-23,GBP,2.00,5.14,"28,660",80
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,2024-07-23,GBP,2.00,5.26,"18,613",53
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,2024-07-23,GBP,2.00,4.86,"33,696",112
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,2024-07-23,GBP,2.00,4.95,"30,460",108
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,2024-07-23,GBP,5.00,4.13,"18,128",144
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,2024-07-23,GBP,16.12,13.68,627,43
